gender,job,industry,age,total_spending,average_spending,number_of_transaction
1,4,6,32,180000,90000.0,2
0,2,7,25,90000,90000.0,1
0,1,4,29,90000,90000.0,1
1,3,0,21,180000,180000.0,1
0,0,8,30,90000,90000.0,1
1,2,6,25,225000,225000.0,1
1,4,5,33,180000,90000.0,2
0,1,5,30,90000,90000.0,1
1,4,4,34,720000,102857.14285714286,5
1,2,7,25,90000,90000.0,1
0,2,7,26,90000,90000.0,1
0,4,5,34,180000,90000.0,2
0,4,3,32,315000,315000.0,1
0,3,0,21,90000,90000.0,1
0,4,3,35,90000,90000.0,1
0,4,6,31,540000,108000.0,4
1,4,1,31,180000,90000.0,2
1,2,8,27,180000,90000.0,2
1,2,4,26,270000,135000.0,2
1,0,5,44,135000,135000.0,1
1,0,8,30,270000,90000.0,3
1,0,9,31,225000,45000.0,5
0,4,8,30,90000,45000.0,2
1,3,0,24,270000,270000.0,1
0,4,7,33,360000,120000.0,3
1,1,8,28,225000,112500.0,2
1,2,1,25,90000,90000.0,1
0,0,2,29,405000,405000.0,1
0,0,3,31,360000,72000.0,4
0,4,1,32,270000,90000.0,3
0,1,6,29,180000,90000.0,2
1,1,8,30,450000,450000.0,1
0,0,5,28,360000,90000.0,4
1,1,9,31,630000,90000.0,7
1,3,0,24,180000,90000.0,2
1,3,0,20,630000,157500.0,4
0,2,7,27,180000,90000.0,2
1,3,0,24,2340000,123157.8947368421,9
1,2,5,27,135000,67500.0,2
1,2,4,26,90000,90000.0,1
0,1,4,30,315000,157500.0,2
1,4,5,31,90000,90000.0,1
1,3,0,24,90000,90000.0,1
0,0,1,30,855000,285000.0,2
1,4,7,31,90000,90000.0,1
0,1,2,33,495000,99000.0,4
1,2,1,25,315000,105000.0,3
0,1,8,32,360000,120000.0,3
1,4,3,35,90000,90000.0,1
1,2,1,26,270000,90000.0,3
0,2,3,27,90000,90000.0,1
1,1,8,34,540000,108000.0,5
1,3,0,24,720000,120000.0,5
1,4,3,32,180000,90000.0,2
0,0,2,33,405000,405000.0,1
0,0,3,35,180000,90000.0,2
1,1,2,29,225000,225000.0,1
1,0,4,32,135000,67500.0,2
0,4,5,30,90000,90000.0,1
1,0,2,33,180000,90000.0,2
1,3,0,24,180000,90000.0,2
0,1,2,28,270000,90000.0,3
1,3,0,23,720000,90000.0,6
1,2,1,25,450000,90000.0,4
0,4,2,30,90000,90000.0,1
1,2,5,27,225000,225000.0,1
1,0,5,29,90000,90000.0,1
1,4,8,32,135000,135000.0,1
0,4,9,28,90000,90000.0,1
0,2,2,27,90000,90000.0,1
1,4,5,29,180000,180000.0,1
0,4,1,33,225000,112500.0,2
0,0,2,32,225000,112500.0,2
0,4,2,32,135000,135000.0,1
0,1,4,31,270000,90000.0,3
0,1,4,33,135000,135000.0,1
1,1,3,32,180000,60000.0,2
1,4,9,37,360000,120000.0,2
0,0,7,28,270000,90000.0,3
0,4,5,33,225000,112500.0,2
1,1,8,31,630000,126000.0,4
1,2,5,27,90000,90000.0,1
1,0,5,32,360000,180000.0,2
0,0,7,31,225000,225000.0,1
1,0,8,43,45000,45000.0,1
1,4,1,30,315000,78750.0,4
1,4,4,32,90000,90000.0,1
1,4,1,30,270000,90000.0,2
1,0,1,37,270000,90000.0,3
0,1,3,28,180000,90000.0,2
1,3,0,24,90000,90000.0,1
1,4,7,32,90000,90000.0,1
0,0,6,28,180000,90000.0,2
0,3,0,23,315000,105000.0,3
1,4,2,32,270000,90000.0,3
0,4,4,35,90000,90000.0,1
0,4,7,29,90000,90000.0,1
1,3,0,24,675000,96428.57142857143,7
0,1,3,41,90000,90000.0,1
0,4,7,32,180000,90000.0,2
0,1,6,28,315000,157500.0,2
0,0,2,31,45000,45000.0,1
0,1,3,46,90000,90000.0,1
0,1,8,30,360000,90000.0,4
0,4,6,31,315000,105000.0,3
1,4,8,28,90000,90000.0,1
0,1,7,29,90000,90000.0,1
0,1,8,60,270000,270000.0,1
0,2,6,25,405000,101250.0,4
0,1,6,32,90000,90000.0,1
1,3,0,24,90000,90000.0,1
1,4,2,30,270000,90000.0,3
0,0,1,33,180000,90000.0,2
0,3,0,23,180000,90000.0,2
1,1,2,29,90000,90000.0,1
0,0,8,28,90000,90000.0,1
1,3,0,23,90000,90000.0,1
0,2,6,26,90000,90000.0,1
0,4,1,30,90000,90000.0,1
0,1,8,28,360000,90000.0,3
1,1,4,28,270000,90000.0,3
0,0,8,31,180000,90000.0,2
1,1,3,33,180000,90000.0,2
1,3,0,23,90000,90000.0,1
1,1,5,32,90000,90000.0,1
0,1,8,34,810000,202500.0,3
0,1,4,38,90000,90000.0,1
0,0,4,37,450000,150000.0,3
1,2,2,25,180000,180000.0,1
0,2,3,27,90000,90000.0,1
0,4,6,31,495000,99000.0,5
0,2,4,27,1035000,103500.0,10
0,3,0,24,90000,90000.0,1
0,0,7,33,315000,105000.0,2
1,0,1,29,180000,90000.0,2
0,2,8,25,45000,45000.0,1
0,1,7,32,90000,90000.0,1
0,2,6,25,90000,90000.0,1
0,0,6,28,90000,90000.0,1
1,1,5,34,315000,105000.0,3
1,1,1,35,540000,135000.0,3
1,0,8,29,90000,90000.0,1
0,2,9,26,135000,135000.0,1
0,0,9,31,180000,90000.0,2
1,2,1,25,855000,142500.0,6
0,2,9,25,315000,78750.0,4
0,1,7,30,225000,112500.0,2
0,2,4,26,90000,90000.0,1
1,4,4,32,405000,135000.0,3
0,4,8,28,90000,90000.0,1
0,1,2,29,540000,108000.0,5
0,4,1,30,450000,150000.0,2
0,4,1,30,180000,90000.0,2
0,2,9,25,450000,90000.0,3
0,4,3,30,90000,90000.0,1
0,0,3,34,180000,180000.0,1
1,3,0,24,900000,90000.0,4
0,1,1,46,90000,90000.0,1
0,4,1,43,135000,135000.0,1
1,2,1,27,720000,120000.0,4
1,0,4,41,90000,90000.0,1
0,0,5,35,90000,90000.0,1
1,2,1,26,315000,315000.0,1
1,3,0,24,90000,90000.0,1
1,2,9,27,135000,135000.0,1
0,3,0,23,45000,45000.0,1
0,4,1,32,180000,90000.0,2
0,4,9,46,450000,225000.0,2
1,2,2,27,720000,120000.0,6
0,1,7,29,180000,90000.0,2
0,1,1,28,270000,135000.0,2
0,1,2,36,180000,90000.0,2
0,1,6,29,360000,90000.0,4
0,4,3,33,90000,90000.0,1
0,1,9,32,270000,90000.0,3
0,1,1,32,180000,90000.0,2
0,3,0,7,225000,112500.0,1
0,4,7,30,180000,90000.0,2
0,2,9,26,495000,82500.0,5
1,1,9,28,90000,90000.0,1
1,3,0,24,360000,120000.0,3
0,1,3,37,90000,90000.0,1
1,0,2,45,180000,180000.0,1
1,3,0,22,1395000,174375.0,8
1,1,9,31,360000,90000.0,4
1,2,3,25,225000,112500.0,2
1,3,0,22,270000,135000.0,2
0,1,7,28,90000,90000.0,1
0,3,0,24,180000,90000.0,1
1,3,0,23,135000,135000.0,1
1,3,0,20,315000,105000.0,3
0,1,2,28,90000,90000.0,1
0,1,6,30,450000,75000.0,4
0,4,4,44,405000,202500.0,2
0,1,7,33,315000,157500.0,2
1,2,8,26,270000,90000.0,2
0,4,6,40,270000,90000.0,3
0,4,8,32,180000,180000.0,1
1,0,4,32,90000,90000.0,1
0,4,8,31,180000,90000.0,2
1,0,4,34,270000,90000.0,3
1,4,3,29,720000,144000.0,5
0,3,0,21,90000,90000.0,1
0,4,4,29,810000,81000.0,8
1,1,6,29,720000,90000.0,8
1,1,5,34,315000,78750.0,4
0,1,1,32,180000,90000.0,2
1,0,9,32,315000,63000.0,4
0,1,2,41,135000,67500.0,2
0,2,1,27,360000,180000.0,2
1,3,0,21,675000,168750.0,3
0,0,8,35,90000,90000.0,1
0,3,0,24,90000,90000.0,1
1,4,7,29,270000,90000.0,3
0,2,9,27,1080000,98181.81818181818,9
0,3,0,23,405000,135000.0,3
1,0,1,28,90000,90000.0,1
1,0,1,32,90000,90000.0,1
0,0,1,29,90000,45000.0,2
0,4,7,30,180000,90000.0,2
1,1,3,29,90000,90000.0,1
0,4,8,31,315000,105000.0,3
0,0,5,45,765000,127500.0,6
1,0,4,29,630000,105000.0,5
0,0,3,33,315000,157500.0,2
1,2,7,26,180000,90000.0,2
0,4,2,28,180000,90000.0,2
1,0,5,33,90000,90000.0,1
0,4,9,32,720000,80000.0,8
0,1,6,28,180000,90000.0,2
1,4,9,34,495000,82500.0,6
1,2,8,27,180000,90000.0,1
0,0,7,32,450000,112500.0,2
1,0,6,33,180000,90000.0,2
1,3,0,24,495000,247500.0,2
0,1,3,31,450000,225000.0,1
0,0,2,30,180000,90000.0,2
0,2,7,27,90000,90000.0,1
1,0,6,28,180000,90000.0,2
0,3,0,23,180000,90000.0,2
0,2,4,27,180000,180000.0,1
1,2,8,27,135000,67500.0,2
1,2,4,25,90000,90000.0,1
0,2,5,26,630000,126000.0,4
0,4,3,34,180000,180000.0,1
0,3,0,22,315000,157500.0,2
1,3,0,24,90000,90000.0,1
1,2,1,26,90000,90000.0,1
0,1,3,32,45000,45000.0,1
0,0,3,34,180000,180000.0,1
1,4,4,32,90000,90000.0,1
0,1,8,28,90000,90000.0,1
0,2,8,27,180000,180000.0,1
0,4,2,42,135000,135000.0,1
0,0,6,28,225000,225000.0,1
0,2,8,25,135000,135000.0,1
0,3,0,24,270000,90000.0,3
1,2,6,25,90000,90000.0,1
0,1,5,28,180000,90000.0,2
1,4,4,29,180000,90000.0,2
1,2,7,25,90000,90000.0,1
1,1,1,39,225000,112500.0,2
0,4,1,33,135000,135000.0,1
1,4,4,32,90000,90000.0,1
0,0,8,36,45000,45000.0,1
1,3,0,23,180000,90000.0,1
1,2,5,26,90000,90000.0,1
0,2,4,25,90000,90000.0,1
0,1,3,30,90000,90000.0,1
1,3,0,20,90000,90000.0,1
1,3,0,21,450000,450000.0,1
1,3,0,21,630000,630000.0,1
0,2,9,27,45000,45000.0,1
0,2,6,26,90000,45000.0,2
1,3,0,24,180000,90000.0,1
1,3,0,24,90000,90000.0,1
0,3,0,24,405000,202500.0,2
1,4,7,33,45000,45000.0,1
0,0,3,33,225000,112500.0,2
0,1,2,29,180000,180000.0,1
0,0,9,28,180000,90000.0,2
0,3,0,23,90000,90000.0,1
0,2,4,26,90000,90000.0,1
0,1,9,36,90000,90000.0,1
1,2,1,27,90000,90000.0,1
0,3,0,24,90000,90000.0,1
1,1,4,28,180000,180000.0,1
0,4,2,28,225000,112500.0,1
0,1,3,28,90000,90000.0,1
0,2,1,25,45000,45000.0,1
0,3,0,22,270000,90000.0,3
1,3,0,21,90000,90000.0,1
1,3,0,24,90000,90000.0,1
0,0,2,39,90000,90000.0,1
0,2,5,26,90000,90000.0,1
0,2,2,26,90000,90000.0,1
1,2,8,26,90000,90000.0,1
0,3,0,24,135000,135000.0,1
0,1,8,32,1200000,171428.57142857142,3
1,4,8,30,180000,90000.0,2
1,0,2,31,180000,90000.0,1
1,4,7,33,360000,120000.0,3
0,4,7,39,90000,90000.0,1
1,0,4,40,270000,270000.0,1
0,0,2,28,45000,45000.0,1
0,2,5,27,225000,75000.0,2
0,4,4,32,180000,90000.0,2
0,3,0,23,90000,90000.0,1
0,4,2,29,180000,90000.0,2
1,2,6,26,90000,90000.0,1
0,3,0,24,270000,90000.0,2
1,3,0,24,675000,337500.0,2
1,4,5,29,225000,225000.0,1
1,3,0,24,135000,135000.0,1
1,3,0,24,90000,90000.0,1
1,4,6,28,180000,90000.0,1
0,3,0,22,720000,120000.0,6
1,2,7,25,90000,90000.0,1
1,4,3,29,180000,90000.0,1
0,3,0,24,90000,90000.0,1
0,4,3,33,150000,150000.0,1
1,2,9,26,315000,105000.0,3
0,3,0,18,90000,90000.0,1
0,1,9,33,90000,90000.0,1
0,2,4,27,90000,90000.0,1
0,2,3,27,315000,105000.0,3
0,3,0,24,270000,90000.0,3
1,2,8,25,45000,45000.0,1
1,3,0,22,180000,180000.0,1
1,3,0,5,225000,112500.0,2
1,4,7,29,90000,90000.0,1
1,4,9,45,45000,45000.0,1
1,2,3,25,90000,90000.0,1
0,2,7,26,90000,90000.0,1
1,3,0,24,90000,90000.0,1
1,1,5,29,90000,90000.0,1
1,2,6,25,495000,123750.0,2
1,2,4,26,180000,90000.0,2
1,2,6,25,45000,45000.0,1
1,0,2,29,90000,90000.0,1
1,0,1,30,90000,90000.0,1
0,1,3,29,405000,101250.0,2
0,0,5,32,265000,88333.33333333333,3
0,1,6,30,45000,45000.0,1
1,3,0,22,90000,90000.0,1
0,1,5,31,90000,90000.0,1
0,3,0,20,450000,450000.0,1
1,0,8,27,225000,75000.0,2
1,2,8,27,90000,90000.0,1
0,2,5,25,225000,112500.0,1
1,1,2,28,90000,90000.0,1
1,2,7,27,90000,90000.0,1
0,3,0,5,450000,90000.0,4
1,3,0,24,225000,112500.0,2
1,4,5,29,315000,105000.0,3
0,2,2,25,355000,88750.0,3
1,3,0,24,180000,90000.0,2
1,3,0,24,180000,180000.0,1
1,4,2,28,45000,45000.0,1
0,3,0,22,90000,90000.0,1
0,4,6,29,90000,90000.0,1
1,3,0,24,315000,315000.0,1
1,3,0,24,90000,90000.0,1
0,4,1,28,180000,180000.0,1
0,3,0,23,90000,90000.0,1
1,3,0,24,135000,135000.0,1
1,1,5,33,135000,135000.0,1
1,2,2,25,315000,157500.0,2
0,1,1,30,180000,90000.0,2
0,2,8,27,90000,90000.0,1
1,4,8,28,585000,97500.0,4
1,1,3,31,135000,135000.0,1
1,1,5,53,90000,90000.0,1
0,1,4,31,270000,90000.0,1
0,2,4,27,180000,90000.0,1
0,2,1,26,90000,90000.0,1
1,2,5,26,180000,90000.0,2
1,0,6,30,90000,90000.0,1
1,2,1,26,90000,90000.0,1
0,3,0,23,90000,90000.0,1
1,2,3,25,90000,90000.0,1
0,2,1,25,90000,90000.0,1
0,3,0,23,270000,270000.0,1
0,3,0,16,90000,90000.0,1
1,1,9,33,90000,90000.0,1
1,2,7,25,90000,90000.0,1
0,3,0,22,45000,45000.0,1
1,3,0,23,45000,45000.0,1
1,3,0,20,135000,135000.0,1
0,3,0,23,90000,90000.0,1
1,0,9,29,90000,90000.0,1
1,2,1,25,450000,225000.0,2
1,3,0,24,405000,405000.0,1
1,0,9,30,45000,45000.0,1
0,0,3,28,180000,90000.0,2
1,2,2,25,90000,90000.0,1
0,3,0,24,180000,90000.0,1
1,1,1,30,90000,90000.0,1
1,3,0,24,270000,90000.0,3
1,2,9,25,90000,90000.0,1
1,2,1,27,90000,90000.0,1
1,3,0,24,90000,90000.0,1
0,0,8,29,360000,120000.0,3
0,2,5,27,90000,90000.0,1
0,2,7,26,360000,90000.0,4
1,3,0,23,180000,90000.0,2
1,1,7,29,180000,180000.0,1
0,4,7,29,90000,90000.0,1
0,1,9,37,90000,90000.0,1
0,3,0,24,90000,90000.0,1
0,2,1,25,90000,90000.0,1
1,2,5,25,315000,63000.0,3
1,3,0,22,90000,90000.0,1
1,3,0,24,90000,90000.0,1
0,3,0,23,90000,90000.0,1
0,3,0,21,90000,90000.0,1
0,2,5,27,180000,90000.0,2
0,3,0,24,90000,90000.0,1
0,1,3,28,360000,90000.0,3
1,4,5,29,90000,90000.0,1
1,1,2,28,45000,45000.0,1
0,3,0,22,360000,180000.0,2
0,3,0,24,225000,112500.0,2
1,4,7,30,180000,90000.0,2
0,3,0,23,135000,135000.0,1
1,4,5,30,90000,90000.0,1
0,0,3,28,90000,90000.0,1
0,3,0,24,90000,90000.0,1
0,2,7,27,180000,90000.0,2
1,3,0,22,405000,135000.0,2
0,3,0,24,90000,90000.0,1
0,1,2,28,90000,90000.0,1
0,0,5,31,180000,90000.0,1
0,2,5,27,90000,90000.0,1
1,2,5,25,135000,135000.0,1
0,3,0,24,135000,135000.0,1
1,2,7,25,315000,157500.0,2
1,3,0,21,225000,112500.0,2
0,1,7,45,360000,360000.0,1
0,3,0,23,180000,90000.0,2
1,3,0,24,90000,90000.0,1
1,2,4,26,315000,78750.0,4
1,4,5,33,225000,225000.0,1
1,1,2,42,450000,90000.0,5
0,0,7,29,90000,90000.0,1
1,0,5,31,90000,90000.0,1
0,0,9,31,90000,90000.0,1
0,3,0,24,90000,90000.0,1
1,1,9,28,135000,135000.0,1
1,1,4,29,270000,135000.0,2
1,1,9,28,90000,90000.0,1
1,4,1,30,135000,135000.0,1
1,3,0,24,540000,135000.0,4
0,4,9,29,495000,123750.0,4
0,0,6,28,90000,90000.0,1
1,3,0,23,90000,90000.0,1
1,3,0,24,90000,90000.0,1
0,3,0,21,225000,225000.0,1
1,4,9,29,90000,90000.0,1
0,2,2,27,270000,135000.0,2
1,3,0,24,90000,90000.0,1
1,2,8,26,1395000,465000.0,2
1,1,8,32,180000,45000.0,4
0,4,1,29,180000,90000.0,2
0,3,0,22,180000,90000.0,2
0,2,9,27,90000,90000.0,1
1,0,9,31,90000,90000.0,1
1,3,0,5,135000,135000.0,1
0,0,5,29,270000,135000.0,2
0,4,6,33,90000,90000.0,1
0,4,9,28,135000,135000.0,1
1,2,9,25,90000,90000.0,1
1,2,3,27,135000,135000.0,1
0,2,8,26,90000,90000.0,1
1,4,9,35,90000,90000.0,1
1,3,0,24,90000,90000.0,1
0,2,6,26,495000,165000.0,1
0,2,9,25,360000,90000.0,2
1,2,5,25,45000,45000.0,1
1,3,0,23,90000,90000.0,1
1,1,4,30,360000,180000.0,1
0,3,0,24,135000,135000.0,1
0,2,2,27,180000,180000.0,1
0,2,8,25,450000,225000.0,2
1,0,1,29,135000,135000.0,1
1,3,0,24,270000,270000.0,1
0,0,9,41,135000,67500.0,1
1,4,2,37,90000,90000.0,1
1,4,8,38,90000,90000.0,1
1,3,0,23,90000,90000.0,1
1,2,2,26,315000,157500.0,1
0,0,5,52,90000,90000.0,1
1,4,7,28,90000,90000.0,1
0,3,0,24,90000,90000.0,1
1,4,7,29,150000,150000.0,1
0,3,0,21,180000,90000.0,2
1,3,0,24,540000,108000.0,3
0,4,4,30,180000,90000.0,2
1,2,7,25,450000,150000.0,3
1,2,1,26,180000,180000.0,1
0,3,0,22,315000,315000.0,1
1,2,6,27,90000,90000.0,1
0,3,0,24,315000,105000.0,3
1,0,8,31,90000,90000.0,1
0,1,6,34,90000,90000.0,1
1,3,0,24,225000,225000.0,1
0,0,9,28,90000,90000.0,1
0,4,5,42,90000,90000.0,1
1,3,0,23,240000,120000.0,2
1,4,7,29,90000,90000.0,1
1,2,1,27,180000,90000.0,2
1,3,0,24,270000,90000.0,3
1,2,5,25,90000,90000.0,1
1,2,4,27,135000,67500.0,1
1,3,0,21,405000,405000.0,1
1,1,3,39,225000,225000.0,1
1,3,0,5,90000,90000.0,1
1,1,8,29,90000,90000.0,1
1,2,9,26,1065000,96818.18181818182,11
0,0,4,49,180000,180000.0,1
1,1,6,29,90000,90000.0,1
1,3,0,24,270000,90000.0,3
0,0,2,29,90000,90000.0,1
0,2,8,26,180000,180000.0,1
1,0,9,33,315000,315000.0,1
1,2,2,25,90000,90000.0,1
1,3,0,4,90000,90000.0,1
1,4,5,50,90000,90000.0,1
1,1,6,29,90000,90000.0,1
1,3,0,22,90000,90000.0,1
1,0,6,48,90000,90000.0,1
1,3,0,24,90000,90000.0,1
0,3,0,22,90000,90000.0,1
1,2,6,25,225000,225000.0,1
1,1,1,43,315000,157500.0,2
0,3,0,21,225000,112500.0,2
1,3,0,23,225000,112500.0,1
0,3,0,21,180000,180000.0,1
1,0,9,29,90000,90000.0,1
0,3,0,22,270000,90000.0,3
0,2,8,26,90000,90000.0,1
1,3,0,23,90000,90000.0,1
0,3,0,22,135000,45000.0,3
1,4,8,33,90000,90000.0,1
1,0,1,29,450000,112500.0,2
1,1,7,30,270000,90000.0,3
1,3,0,23,270000,270000.0,1
0,3,0,22,180000,90000.0,2
1,3,0,23,90000,90000.0,1
0,3,0,24,225000,112500.0,2
1,3,0,20,225000,225000.0,1
0,3,0,24,225000,112500.0,2
1,0,7,39,90000,90000.0,1
0,2,6,27,90000,90000.0,1
1,2,9,25,90000,90000.0,1
1,2,8,26,90000,90000.0,1
0,3,0,17,675000,675000.0,1
1,3,0,24,360000,180000.0,2
1,4,9,39,90000,45000.0,2
1,3,0,24,225000,75000.0,3
1,2,3,26,135000,135000.0,1
1,1,9,42,360000,180000.0,2
0,2,6,26,45000,45000.0,1
1,0,5,28,180000,90000.0,2
1,3,0,22,90000,90000.0,1
0,0,7,29,360000,180000.0,2
1,2,3,26,225000,75000.0,2
0,2,7,27,90000,90000.0,1
1,0,9,28,90000,90000.0,1
0,3,0,23,180000,180000.0,1
0,1,8,29,270000,135000.0,1
0,0,7,28,180000,90000.0,2
0,0,9,29,180000,180000.0,1
1,2,8,27,90000,90000.0,1
1,4,7,32,180000,90000.0,2
1,2,9,26,495000,247500.0,2
1,4,9,32,135000,45000.0,2
0,3,0,24,90000,90000.0,1
1,3,0,24,360000,180000.0,2
1,2,1,26,150000,150000.0,1
0,2,6,26,180000,90000.0,2
0,1,5,35,90000,90000.0,1
1,0,4,31,135000,135000.0,1
1,4,4,43,315000,105000.0,3
1,1,1,30,90000,90000.0,1
0,3,0,24,90000,90000.0,1
0,1,5,31,270000,90000.0,3
1,2,2,27,180000,90000.0,2
0,4,2,30,90000,90000.0,1
0,3,0,24,360000,90000.0,3
1,2,7,25,180000,90000.0,2
0,2,5,25,360000,180000.0,2
1,3,0,24,180000,90000.0,2
0,2,9,27,135000,135000.0,1
0,3,0,24,90000,90000.0,1
1,1,6,29,270000,90000.0,3
1,3,0,23,135000,135000.0,1
1,1,2,36,180000,90000.0,2
1,0,6,28,180000,180000.0,1
1,3,0,22,90000,90000.0,1
